Title;Author;URL
How to use youtube to be a better programmer;@nuhakhaled;https://medium.com/@nuhakhaled/how-to-use-youtube-to-be-a-better-programmer-cadcbc989edb
How to version your code in 2020;@treeder;https://medium.com/@treeder/how-to-version-your-code-in-2020-60bdd221278b
How to work from home alongside your life partner;@meinzaugarat;https://medium.com/@meinzaugarat/how-to-work-from-home-alongside-your-life-partner-66cae5d2f2cb
How to work with pandas in python;@bajcmartinez;https://medium.com/@bajcmartinez/how-to-work-with-pandas-in-python-812add7b2320
How to write code like a senior developer;@tonidome;https://medium.com/@tonidome/how-to-write-code-like-a-senior-developer-9ee34555858f
How to write etl operations in python;@hassansyyid;https://medium.com/@hassansyyid/how-to-write-etl-operations-in-python-baffbceeadf4
How to write smart contracts for blockchain using python part 2;@lmilfont;https://medium.com/@lmilfont/how-to-write-smart-contracts-for-blockchain-using-python-part-2-99fc0cd43c37
How trigo built a scalable ai development deployment pipeline for frictionless retail;@pytorch;https://medium.com/@pytorch/how-trigo-built-a-scalable-ai-development-deployment-pipeline-for-frictionless-retail-b583d25d0dd
How voxels became the next big thing;@EightyLevel;https://medium.com/@EightyLevel/how-voxels-became-the-next-big-thing-4eb9665cd13a
How we 3 teens coded an entire web app platform from scratch;@andre_ye;https://medium.com/@andre_ye/how-we-3-teens-coded-an-entire-web-app-platform-from-scratch-bf191263e9ec
How we two beginners placed in kaggle competition top 4;@andre;https://medium.com/@andre-ye/how-we-two-beginners-placed-in-kaggle-competition-top-4-3ea508638f2d
How you should change your data science education;@branwalker19;https://medium.com/@branwalker19/how-you-should-change-your-data-science-education-710d01f36ebd
How you should read research papers according to andrew ng stanford deep learning lectures;@richmond.alake;https://medium.com/@richmond.alake/how-you-should-read-research-papers-according-to-andrew-ng-stanford-deep-learning-lectures-98ecbd3ccfb3
How your favorite programming languages got their names;@jzxhuang;https://medium.com/@jzxhuang/how-your-favorite-programming-languages-got-their-names-9916fe997f78
How your websites and apps could be broken right now by the chrome 80 update;@codewin;https://medium.com/@codewin/how-your-websites-and-apps-could-be-broken-right-now-by-the-chrome-80-update-b654f074313
Http 3 is out and about;@anuradhawick;https://medium.com/@anuradhawick/http-3-is-out-and-about-7c903f9aab9e
Human intelligence;@andersenkurtb;https://medium.com/@andersenkurtb/human-intelligence-2c6506ca8649
Hyperparameter search with iterative sweeps;@staceysvetlichnaya;https://medium.com/@staceysvetlichnaya/hyperparameter-search-with-iterative-sweeps-3799df1a4d45
Hyperparameter tuning the random forest in python using scikit learn;@williamkoehrsen;https://medium.com/@williamkoehrsen/hyperparameter-tuning-the-random-forest-in-python-using-scikit-learn-28d2aa77dd74
I am not smart enough to be a programmer;@sadamiak;https://medium.com/@sadamiak/i-am-not-smart-enough-to-be-a-programmer-9a342480b635
I built 20 web projects with vanilla javascript in 20 days;@ebelinggianmarco;https://medium.com/@ebelinggianmarco/i-built-20-web-projects-with-vanilla-javascript-in-20-days-4a1cd91a3760
I built the same api with without express here are the differences;@louispetrik;https://medium.com/@louispetrik/i-built-the-same-api-with-without-express-here-are-the-differences-83bbeb7ddad
I changed the value of 1;@salvadoraleguas;https://medium.com/@salvadoraleguas/i-changed-the-value-of-1-eb3a90529648
I chatted with a therapy bot to ease my covid fears it was bizarre;@jamesryandinneen;https://medium.com/@jamesryandinneen/i-chatted-with-a-therapy-bot-to-ease-my-covid-fears-it-was-bizarre-ccd908264660
I failed my effing coding interview;@shane.shown;https://medium.com/@shane.shown/i-failed-my-effing-coding-interview-648ffd355c30
I made an alexa knockoff that doesnt spy on me;@davegershgorn;https://medium.com/@davegershgorn/i-made-an-alexa-knockoff-that-doesnt-spy-on-me-9e0629bcd978
I thought i was mastering python until i discovered these tricks;@chouhbik;https://medium.com/@chouhbik/i-thought-i-was-mastering-python-until-i-discovered-these-tricks-e40d9c71f4e2
Identifying outliers part two;@kegui;https://medium.com/@kegui/identifying-outliers-part-two-4c00b2523362
If rectified linear units are linear how do they add nonlinearity;@andre_ye;https://medium.com/@andre_ye/if-rectified-linear-units-are-linear-how-do-they-add-nonlinearity-40247d3e4792
If statements in python;@cndro;https://medium.com/@cndro/if-statements-in-python-4bc13a112e4d
If youre hyped about gpt 3 writing code you haven t heard of nas;@andre_ye;https://medium.com/@andre_ye/if-youre-hyped-about-gpt-3-writing-code-you-haven-t-heard-of-nas-19c8c30fcc8a
Ignore the professionals debug your python code using print;@martinandersson_43371;https://medium.com/@martinandersson_43371/ignore-the-professionals-debug-your-python-code-using-print-2579301edb2b
Ikeas best selling product is not a piece of furniture;@geraint_clarke;https://medium.com/@geraint_clarke/ikeas-best-selling-product-is-not-a-piece-of-furniture-bc8c30fcd378
Ill convince you that pi shouldn t be the circle constant in 4 minutes;@andre_ye;https://medium.com/@andre_ye/ill-convince-you-that-pi-shouldn-t-be-the-circle-constant-in-4-minutes-2edeba31f299
Image classification with pre trained models;@jorgepit;https://medium.com/@jorgepit-14189/image-classification-with-pre-trained-models-baecb2019973
Image processing class egbe443 4 filters;@ptchaya.p;https://medium.com/@ptchaya.p/image-processing-class-egbe443-4-filters-aa1037676130
Immensely upgrade your development environment with these visual studio code extensions;@indreklasn;https://medium.com/@indreklasn/immensely-upgrade-your-development-environment-with-these-visual-studio-code-extensions-9cd790478530
Immutability with redux and useselector;@remy.villulles;https://medium.com/@remy.villulles/immutability-with-redux-and-useselector-39e5a91da1e0
Implementation of gradient descent in python;@deepakkumar1984;https://medium.com/@deepakkumar1984/implementation-of-gradient-descent-in-python-a43f160ec521
Implementation of top design patterns in python;@lisa;https://medium.com/@lisa-pl/implementation-of-top-design-patterns-in-python-9778843d5451
Implementing a naive bayes classifier;@i_tarun_gupta;https://medium.com/@i_tarun_gupta/implementing-a-naive-bayes-classifier-f206805a95fd
Implementing ai in your code is easier than you thought;@andre_ye;https://medium.com/@andre_ye/implementing-ai-in-your-code-is-easier-than-you-thought-3b782caa3fd6
Implementing dry with python decorators;@LotUDev;https://medium.com/@LotUDev/implementing-dry-with-python-decorators-a5b7c68b6b64
Important message from one of the best tech documentaries of 2020;@lazar.gugleta;https://medium.com/@lazar.gugleta/important-message-from-one-of-the-best-tech-documentaries-of-2020-e0d0e3537a1
Impressive medium articles on ai ml this month;@richmondalake;https://medium.com/@richmondalake/impressive-medium-articles-on-ai-ml-this-month-2adfba75fb24
Impressive sources codes that every developer should see;@shalithasuranga;https://medium.com/@shalithasuranga/impressive-sources-codes-that-every-developer-should-see-b68028b36da5
Improving named entity disambiguation using entity relatedness within wikipedia;@wfseaton;https://medium.com/@wfseaton/improving-named-entity-disambiguation-using-entity-relatedness-within-wikipedia-92f400ee5994
Impute dates in a pandas dataframe with lambdas;@justinhchae;https://medium.com/@justinhchae/impute-dates-in-a-pandas-dataframe-with-lambdas-d448e41875e8
In 10 minutes web scraping with beautiful soup and selenium for data professionals;@vincentkernn;https://medium.com/@vincentkernn/in-10-minutes-web-scraping-with-beautiful-soup-and-selenium-for-data-professionals-8de169d36319
Increase productivity data cleaning using python and pandas;@boemer;https://medium.com/@boemer/increase-productivity-data-cleaning-using-python-and-pandas-5e369f898012
Increase your developer confidence with a great django test suite;@victoriadotdev;https://medium.com/@victoriadotdev/increase-your-developer-confidence-with-a-great-django-test-suite-e1d8e7df8c90
Industry insights for tech newbies;@alex.brown.1;https://medium.com/@alex.brown.1/industry-insights-for-tech-newbies-20643b23f943
Infamous python libraries for machine learning;@ngwaifoong92;https://medium.com/@ngwaifoong92/infamous-python-libraries-for-machine-learning-ad55494de357
Infinite scrolling with selenium;@stefanomariani_7209;https://medium.com/@stefanomariani_7209/infinite-scrolling-with-selenium-c25808c16993
Inside software modularity and related metrics;@helabenkhalfallah;https://medium.com/@helabenkhalfallah/inside-software-modularity-and-related-metrics-2e5af2b447dc
Inside the world of ai that forges beautiful art and terrifying deepfakes;@MITTechReview;https://medium.com/@MITTechReview/inside-the-world-of-ai-that-forges-beautiful-art-and-terrifying-deepfakes-d488ce9e86ee
Install jupyter notebooks without anaconda;@sabitololade;https://medium.com/@sabitololade/install-jupyter-notebooks-without-anaconda-5a19ac20bae2
Installing cuda and cudnn on windows 10;@akshaysin_86681;https://medium.com/@akshaysin_86681/installing-cuda-and-cudnn-on-windows-10-f735585159f7
Installing pyenv and pipenv to easily manage python dependencies;@chris_birch;https://medium.com/@chris_birch/installing-pyenv-and-pipenv-to-easily-manage-python-dependencies-19735ce5dfb0
Integrate elasticsearch with flutter;@kirshi.yin;https://medium.com/@kirshi.yin/integrate-elasticsearch-with-flutter-d3c5f2a5da12
Integrating docker airflow with slack to get daily reporting;@mandygu;https://medium.com/@mandygu/integrating-docker-airflow-with-slack-to-get-daily-reporting-c462e7c8828a
Integrating google sheets api with python flask;@steffy.lo98;https://medium.com/@steffy.lo98/integrating-google-sheets-api-with-python-flask-987d48b7674e
Intelligent visual data discovery with lux a python library;@pandeyparul;https://medium.com/@pandeyparul/intelligent-visual-data-discovery-with-lux-a-python-library-dc36a5742b2f
Interacting with smart contracts from web apps;@bajcmartinez;https://medium.com/@bajcmartinez/interacting-with-smart-contracts-from-web-apps-57eee0129596
Interactive graphs in python;@romanmichaelpaolucci;https://medium.com/@romanmichaelpaolucci/interactive-graphs-in-python-830b1e6c197f
Interactive topic modeling with bertopic;@maartengrootendorst;https://medium.com/@maartengrootendorst/interactive-topic-modeling-with-bertopic-1ea55e7d73d8
Interesting ai ml articles you should read this week oct 24;@richmond.alake;https://medium.com/@richmond.alake/interesting-ai-ml-articles-you-should-read-this-week-oct-24-32628e33df00
Interesting cool python tricks which helps;@ravigm87;https://medium.com/@ravigm87/interesting-cool-python-tricks-which-helps-c471c64dfe50
Interesting python tips and tricks;@ravi07;https://medium.com/@ravi07/interesting-python-tips-and-tricks-6d033967b5a5
Interpretable customer segmentation;@brycemacher;https://medium.com/@brycemacher/interpretable-customer-segmentation-4ac71a329ea0
Interpreting the neurons in an lstm based named entity recognition model;@dougwong777;https://medium.com/@dougwong777/interpreting-the-neurons-in-an-lstm-based-named-entity-recognition-model-896cd4e1d7ee
Interpretml analysis of svm and xgboost models;@mgcodesandstats;https://medium.com/@mgcodesandstats/interpretml-analysis-of-svm-and-xgboost-models-e68062f7299f
Interview questions unique paths;@steffy.lo98;https://medium.com/@steffy.lo98/interview-questions-unique-paths-d2bbeed53017
Intro to reading and writing spreadsheets with python;@asharma327;https://medium.com/@asharma327/intro-to-reading-and-writing-spreadsheets-with-python-b635ae514ab8
Intro to wireshark;@vickieli;https://medium.com/@vickieli/intro-to-wireshark-2abe7fb24f53
Introducing ai powered portfolio;@louisowen6;https://medium.com/@louisowen6/introducing-ai-powered-portfolio-4ac820fbcfeb
Introducing apache pinot 0 5 0;@boattingchen;https://medium.com/@boattingchen/introducing-apache-pinot-0-5-0-e27983b6a678
Introducing autoscraper a smart fast and lightweight web scraper for python;@alirezamika;https://medium.com/@alirezamika/introducing-autoscraper-a-smart-fast-and-lightweight-web-scraper-for-python-20987f52c749
Introducing aws honeycode;@chameeradulanga87;https://medium.com/@chameeradulanga87/introducing-aws-honeycode-2d96d2dea7dd
Introducing coroutines stateflow;@sgkantamani;https://medium.com/@sgkantamani/introducing-coroutines-stateflow-ca1b13133265
Introducing gitbuddy a changelog and release manager for github;@ajvanderlee;https://medium.com/@ajvanderlee/introducing-gitbuddy-a-changelog-and-release-manager-for-github-27edacea4adb
Introducing obviouslyai no code machine learning solution;@radecicdario;https://medium.com/@radecicdario/introducing-obviouslyai-no-code-machine-learning-solution-da528c81071c
Introducing pixel a new kotlin image loading library for android;@mmobinbutt;https://medium.com/@mmobinbutt/introducing-pixel-a-new-kotlin-image-loading-library-for-android-a37a7a192f73
Introduction hierarchical clustering;@jkclements2016;https://medium.com/@jkclements2016/introduction-hierarchical-clustering-d3066c6b560e
Introduction to 8 essential data structures;@bajcmartinez;https://medium.com/@bajcmartinez/introduction-to-8-essential-data-structures-7ef867bd1dd
Introduction to datapane a python library to build interactive reports;@khuyentran1476;https://medium.com/@khuyentran1476/introduction-to-datapane-a-python-library-to-build-interactive-reports-4593fd3cb9c8
Introduction to dvc data version control tool for machine learning projects;@khuyentran1476;https://medium.com/@khuyentran1476/introduction-to-dvc-data-version-control-tool-for-machine-learning-projects-7cb49c229fe0
Introduction to factors in r;@linda.ngo;https://medium.com/@linda.ngo/introduction-to-factors-in-r-dd752f732c94
Introduction to git;@siddharth01;https://medium.com/@siddharth01/introduction-to-git-d5e17392bdd1
Introduction to image augmentation in python;@siddhant.sadangi;https://medium.com/@siddhant.sadangi/introduction-to-image-augmentation-in-python-1691cbf8901f
Introduction to koalas using covid 19 data set;@sushmit86;https://medium.com/@sushmit86/introduction-to-koalas-using-covid-19-data-set-ae2b05454df3
Introduction to logistic regression;@NotAyushXD;https://medium.com/@NotAyushXD/introduction-to-logistic-regression-66248243c148
Introduction to machine learning algorithms for beginners;@Serokell;https://medium.com/@Serokell/introduction-to-machine-learning-algorithms-for-beginners-b2851739c11e
Introduction to orjson;@ngwaifoong92;https://medium.com/@ngwaifoong92/introduction-to-orjson-3d06dde79208
Introduction to python for data science;@lifexplorer;https://medium.com/@lifexplorer/introduction-to-python-for-data-science-6d1dba7c305c
Introduction to python virtual environment for data science;@zluvsand;https://medium.com/@zluvsand/introduction-to-python-virtual-environment-for-data-science-3c216929f1a7
Introduction to regression techniques in machine learning for beginners;@kabirkhanna219;https://medium.com/@kabirkhanna219/introduction-to-regression-techniques-in-machine-learning-for-beginners-2e5d3346d986
Introduction to schema a python libary to validate your data;@khuyentran1476;https://medium.com/@khuyentran1476/introduction-to-schema-a-python-libary-to-validate-your-data-c6d99e06d56a
Introduction to selenium create a web bot with python;@JoeTS;https://medium.com/@JoeTS/introduction-to-selenium-create-a-web-bot-with-python-cd59a741fdae
Introduction to sql 5 key concepts every data professional must know;@radecicdario;https://medium.com/@radecicdario/introduction-to-sql-5-key-concepts-every-data-professional-must-know-fd26ea4e6da7
Introduction to tensorflow;@jamescalam;https://medium.com/@jamescalam/introduction-to-tensorflow-ac1cc204d547
Introduction to topic modeling using scikit learn;@ngwaifoong92;https://medium.com/@ngwaifoong92/introduction-to-topic-modeling-using-scikit-learn-4c3f3290f5b9
Introduction to yellowbrick a python library to explain the prediction of your machine learning;@khuyentran1476;https://medium.com/@khuyentran1476/introduction-to-yellowbrick-a-python-library-to-explain-the-prediction-of-your-machine-learning-d63ecee10ecc
Intuitive understanding of randomized singular value decomposition;@chenxy346_89582;https://medium.com/@chenxy346_89582/intuitive-understanding-of-randomized-singular-value-decomposition-9389e27cb9de
Invigorate excel with python;@costasandreou;https://medium.com/@costasandreou/invigorate-excel-with-python-58c9c3208093
Iot machine learning is going to change the world;@shayaan.jagtap;https://medium.com/@shayaan.jagtap/iot-machine-learning-is-going-to-change-the-world-7c4e0cd7ac32
Iou intersection over union;@vineeth2309;https://medium.com/@vineeth2309/iou-intersection-over-union-705a39e7acef
Is apache airflow 2 0 good enough for current data engineering needs;@anna.anisienia;https://medium.com/@anna.anisienia/is-apache-airflow-2-0-good-enough-for-current-data-engineering-needs-6e152455775c
Is duckduckgos demonization of google and facebook valid;@andre_ye;https://medium.com/@andre_ye/is-duckduckgos-demonization-of-google-and-facebook-valid-6a49eec79143
Is firebase really as awesome as it seems;@PurpleGreenLemon;https://medium.com/@PurpleGreenLemon/is-firebase-really-as-awesome-as-it-seems-8bced89ecebb
Is it actually meaningful to forecast the stock market;@andre_ye;https://medium.com/@andre_ye/is-it-actually-meaningful-to-forecast-the-stock-market-eac14343b48e
Is leaky relu actually an improvement over relu;@andre_ye;https://medium.com/@andre_ye/is-leaky-relu-actually-an-improvement-over-relu-7702fdd58240
Is php still relevant in 2021;@burakkarakan;https://medium.com/@burakkarakan/is-php-still-relevant-in-2021-19580c75855
Is rotten tomatoes tomatometer bs data science decides;@andre_ye;https://medium.com/@andre_ye/is-rotten-tomatoes-tomatometer-bs-data-science-decides-cc952f2d616
Is spotifys newly patented a i plagiarism detector a data collection scheme;@dave;https://medium.com/@dave/is-spotifys-newly-patented-a-i-plagiarism-detector-a-data-collection-scheme-4e2ae3b834c3
Is your package file older than you are;@steven.popovich;https://medium.com/@steven.popovich/is-your-package-file-older-than-you-are-dd59d5dd5812
Iterable and iterator in python;@yangzhou1993;https://medium.com/@yangzhou1993/iterable-and-iterator-in-python-dbe7011d1ff7
Itering faster with open source;@johan.mjones;https://medium.com/@johan.mjones/itering-faster-with-open-source-76ae68f98745
Its 2021 this is where your focus should be in tech;@allenheltondev;https://medium.com/@allenheltondev/its-2021-this-is-where-your-focus-should-be-in-tech-73deeb0b1eb
Its impossible to overstate what a big deal the new macs are;@ow;https://medium.com/@ow/its-impossible-to-overstate-what-a-big-deal-the-new-macs-are-a6e6adebd9c7
Its time to add 4 new laws of robotics;@ericallenbeen;https://medium.com/@ericallenbeen/its-time-to-add-4-new-laws-of-robotics-8791139cdb11
Ive tried r for the first time how bad was it;@radecicdario;https://medium.com/@radecicdario/ive-tried-r-for-the-first-time-how-bad-was-it-ba344f22e90b
Java is still free;@javachampions;https://medium.com/@javachampions/java-is-still-free-c02aef8c9e04
Jetpack compose components part 2;@sgkantamani;https://medium.com/@sgkantamani/jetpack-compose-components-part-2-2b3eb135d294
Jetpack compose how to build a messaging app;@sgkantamani;https://medium.com/@sgkantamani/jetpack-compose-how-to-build-a-messaging-app-e2cdc828c00f
Joins views and ctes mysql workbench;@kaushikvarma.katari;https://medium.com/@kaushikvarma.katari/joins-views-and-ctes-mysql-workbench-c1f64d88447f
Json explained for python users data science edition;@radecicdario;https://medium.com/@radecicdario/json-explained-for-python-users-data-science-edition-18e9859944da
Jupyter is now a full fledged ide;@dpoulopoulos;https://medium.com/@dpoulopoulos/jupyter-is-now-a-full-fledged-ide-c99218d33095
Jupyter is taking a big overhaul in visual studio code;@dpoulopoulos;https://medium.com/@dpoulopoulos/jupyter-is-taking-a-big-overhaul-in-visual-studio-code-d9dc621e5f11
Jupyter notebook essential productivity hacks;@andre_ye;https://medium.com/@andre_ye/jupyter-notebook-essential-productivity-hacks-9b7d69073769
Just months old a game playing a i takes on the world;@SilverJacket;https://medium.com/@SilverJacket/just-months-old-a-game-playing-a-i-takes-on-the-world-6c8d7c8b7cff
K means clustering explained visually in 5 minutes;@chris.writes.code;https://medium.com/@chris.writes.code/k-means-clustering-explained-visually-in-5-minutes-b900cc69d175
K means clustering explained visually in 5 minutes;@chris.the.data.scientist;https://medium.com/@chris.the.data.scientist/k-means-clustering-explained-visually-in-5-minutes-b900cc69d175
K nearest neighbors in 6 steps;@thedehan;https://medium.com/@thedehan/k-nearest-neighbors-in-6-steps-efbcbebce54d
Keep your data clean with data testing;@laurenz.reitsam;https://medium.com/@laurenz.reitsam/keep-your-data-clean-with-data-testing-b84b4f789fa1
Keep your graphs and charts honest by avoiding these common data visualization pitfalls;@amyballiett;https://medium.com/@amyballiett/keep-your-graphs-and-charts-honest-by-avoiding-these-common-data-visualization-pitfalls-6d2d717a3f0
Keeping data science in mind;@artconroy;https://medium.com/@artconroy/keeping-data-science-in-mind-10923c5df996
Keeping discord safe and sound;@discordnelly;https://medium.com/@discordnelly/keeping-discord-safe-and-sound-b5db96fbadb3
Key programming concepts for pandas beginners;@skylerdale;https://medium.com/@skylerdale/key-programming-concepts-for-pandas-beginners-3c038e8ef052
Know what employers are expecting for a data scientist role in 2020;@shareefshaik1375;https://medium.com/@shareefshaik1375/know-what-employers-are-expecting-for-a-data-scientist-role-in-2020-65ad68553cc4
Knowledge transfer in self supervised learning;@amitness;https://medium.com/@amitness/knowledge-transfer-in-self-supervised-learning-680208f2092f
Ktor in server side development databases;@sgkantamani;https://medium.com/@sgkantamani/ktor-in-server-side-development-databases-b91a3bbe674f
Kubernetes services over https with istios secure gateways;@bharatmicrosystems;https://medium.com/@bharatmicrosystems/kubernetes-services-over-https-with-istios-secure-gateways-210b2ce91b71
Kubernetes vulnerabilities in 2020 and how to fix them;@oyetoketoby80;https://medium.com/@oyetoketoby80/kubernetes-vulnerabilities-in-2020-and-how-to-fix-them-6906f07ef10e
Kyiv not kiev;@postinformation;https://medium.com/@postinformation/kyiv-not-kiev-61d18237228
Labelling unstructured text data in python;@dwivedi.rishabh1995;https://medium.com/@dwivedi.rishabh1995/labelling-unstructured-text-data-in-python-974e809b98d9
Lambda expressions in python;@lmatalka90;https://medium.com/@lmatalka90/lambda-expressions-in-python-9ad476c75438
Lambda map and filter in python;@happymishra66;https://medium.com/@happymishra66/lambda-map-and-filter-in-python-4935f248593
Lambdas in python 4 practical examples;@yong.cui01;https://medium.com/@yong.cui01/lambdas-in-python-4-practical-examples-25afe0e44f88
Languagetool grammar and spell checker in python;@jorgepit_14189;https://medium.com/@jorgepit_14189/languagetool-grammar-and-spell-checker-in-python-578ac4e94642
Launching python environments for data science the right way;@ahmasoh;https://medium.com/@ahmasoh/launching-python-environments-for-data-science-the-right-way-9c44b5908496
Law of large numbers in finance using python;@bslgayathri91;https://medium.com/@bslgayathri91/law-of-large-numbers-in-finance-using-python-86945eaee444
Leaked salary spreadsheet reveals microsoft employee earnings for a second year;@davegershgorn;https://medium.com/@davegershgorn/leaked-salary-spreadsheet-reveals-microsoft-employee-earnings-for-a-second-year-d1466132d309
Learn hiplot in 6 mins facebooks python library for machine learning visualizations;@viveckh;https://medium.com/@viveckh/learn-hiplot-in-6-mins-facebooks-python-library-for-machine-learning-visualizations-330129d558ac
Learn how to build and deploy a chatbot in minutes using rasa;@mohdsanadzakirizvi;https://medium.com/@mohdsanadzakirizvi/learn-how-to-build-and-deploy-a-chatbot-in-minutes-using-rasa-5787fe9cce19
Learn how to create web data apps in python;@costasandreou;https://medium.com/@costasandreou/learn-how-to-create-web-data-apps-in-python-b50b624f4a0e
Learn how to easily do 3 advanced excel tasks in python;@nik.piepenbreier;https://medium.com/@nik.piepenbreier/learn-how-to-easily-do-3-advanced-excel-tasks-in-python-925a6b7dd081
Learn how to use pandas inplace parameter once and for all;@konkiewicz.m;https://medium.com/@konkiewicz.m/learn-how-to-use-pandas-inplace-parameter-once-and-for-all-5a29bb8bf338
Learn latex the top choice for creating beautiful professional papers in 10 minutes;@andre_ye;https://medium.com/@andre_ye/learn-latex-the-top-choice-for-creating-beautiful-professional-papers-in-10-minutes-270d2de72b89
Learn python data analytics by example airline arrival delays;@nickdcox;https://medium.com/@nickdcox/learn-python-data-analytics-by-example-airline-arrival-delays-e26356e8ae6b
Learn python modules and packages in 5 minutes;@erdemisbilen;https://medium.com/@erdemisbilen/learn-python-modules-and-packages-in-5-minutes-bbdfbf16484e
Learn sliders for easy and flexible data visualization;@fredmarlton;https://medium.com/@fredmarlton/learn-sliders-for-easy-and-flexible-data-visualization-6d3f0162c967
Learn solidity smart contract creation and inheritance;@wissal;https://medium.com/@wissal-haji/learn-solidity-smart-contract-creation-and-inheritance-8424adac3570
Learn the different ways of logging to the web browser console;@mwiza;https://medium.com/@mwiza/learn-the-different-ways-of-logging-to-the-web-browser-console-940a44c81370
Learn the python len function;@tanunprabhu95;https://medium.com/@tanunprabhu95/learn-the-python-len-function-49b20bb8edd9
Learn these 3 basic data concepts before stressing about coding languages or tools;@data.dreamer;https://medium.com/@data.dreamer/learn-these-3-basic-data-concepts-before-stressing-about-coding-languages-or-tools-e599896e6d4
Learn to build your own historical stock price data sets;@costasandreou;https://medium.com/@costasandreou/learn-to-build-your-own-historical-stock-price-data-sets-2495f8a23d11
Learn to calculate your portfolios value at risk;@costasandreou;https://medium.com/@costasandreou/learn-to-calculate-your-portfolios-value-at-risk-e1e2c5c68456
Learn to use 3 other else clauses in python;@yong.cui01;https://medium.com/@yong.cui01/learn-to-use-3-other-else-clauses-in-python-58a62db15a50
Learn to write functions others can use in python;@ibexorigin;https://medium.com/@ibexorigin/learn-to-write-functions-others-can-use-in-python-353011f6a8d5
Learning causal models;@sgrimbly;https://medium.com/@sgrimbly/learning-causal-models-99c097b8ff66
Learning data science from the perspective of a proficient developer;@claustres;https://medium.com/@claustres/learning-data-science-from-the-perspective-of-a-proficient-developer-59c258e4d7ae
Learning data visualization differently;@mab;https://medium.com/@mab-datasc/learning-data-visualization-differently-87204b8e3216
Learning from my first solo aws jam experience;@byrondolon;https://medium.com/@byrondolon/learning-from-my-first-solo-aws-jam-experience-2897e4860f5c
Learning javascript computing with object methods;@mmmcmillan1957;https://medium.com/@mmmcmillan1957/learning-javascript-computing-with-object-methods-6bd194afd568
Learning python 10 minutes a day 13;@dennisbakhuis;https://medium.com/@dennisbakhuis/learning-python-10-minutes-a-day-13-4d8172df24b2
Learning python 10 minutes a day 14;@dennisbakhuis;https://medium.com/@dennisbakhuis/learning-python-10-minutes-a-day-14-da2cc6a05c59
Learning python 10 minutes a day 18;@dennisbakhuis;https://medium.com/@dennisbakhuis/learning-python-10-minutes-a-day-18-4718eb73758c
Learning python 10 minutes a day 19;@dennisbakhuis;https://medium.com/@dennisbakhuis/learning-python-10-minutes-a-day-19-4d688c4101ce
Learning python 10 minutes a day 2;@dennisbakhuis;https://medium.com/@dennisbakhuis/learning-python-10-minutes-a-day-2-86a56e6f0568
Learning python 10 minutes a day 24;@dennisbakhuis;https://medium.com/@dennisbakhuis/learning-python-10-minutes-a-day-24-71adee92cb2d
Learning python 10 minutes a day 9;@dennisbakhuis;https://medium.com/@dennisbakhuis/learning-python-10-minutes-a-day-9-60ecdf101cb5
Learning to code the good the bad and the ugly;@sadamiak;https://medium.com/@sadamiak/learning-to-code-the-good-the-bad-and-the-ugly-9f778c0c79e7
Learning to spot the revealing gaps in our public data sets;@Financial_Times;https://medium.com/@Financial_Times/learning-to-spot-the-revealing-gaps-in-our-public-data-sets-ba540854b001
Learning typescript interfaces;@bryanwzc;https://medium.com/@bryanwzc/learning-typescript-interfaces-d36ca8b83758
Less known bits of the python standard library;@vmsp;https://medium.com/@vmsp/less-known-bits-of-the-python-standard-library-46dc88490115
Less known pandas groupby applications in python;@wyfok;https://medium.com/@wyfok/less-known-pandas-groupby-applications-in-python-72fb304a1973
Lesser known but powerful unix commands to polish your tech skills;@kirshi.yin;https://medium.com/@kirshi.yin/lesser-known-but-powerful-unix-commands-to-polish-your-tech-skills-b2ceec3e078a
Lesson 4 web development in python views and templates in django;@saranjeetgrewal;https://medium.com/@saranjeetgrewal/lesson-4-web-development-in-python-views-and-templates-in-django-f85348d3cc7b
Lessons learned from almost failing to deploy a simple machine learning model in the cloud;@jbernales6;https://medium.com/@jbernales6/lessons-learned-from-almost-failing-to-deploy-a-simple-machine-learning-model-in-the-cloud-69f041704f03
Lessons learned from migrating a large postgresql database from ec2 to rds;@restarone;https://medium.com/@restarone/lessons-learned-from-migrating-a-large-postgresql-database-from-ec2-to-rds-1215119f8c36
Lets build a mongodb nestjs react node full stack application;@antonjaiecodes;https://medium.com/@antonjaiecodes/lets-build-a-mongodb-nestjs-react-node-full-stack-application-c47e2eee9240
Lets build deploy automl solution in 5 minutes;@radecicdario;https://medium.com/@radecicdario/lets-build-deploy-automl-solution-in-5-minutes-4e5683635caf
Lets deploy a machine learning model;@radecicdario;https://medium.com/@radecicdario/lets-deploy-a-machine-learning-model-be6057f2d304
Lets impute missing values with sql;@radecicdario;https://medium.com/@radecicdario/lets-impute-missing-values-with-sql-e350c89d9e2a
Lets talk about prettyprint or pprint in python;@antaripasaha2000;https://medium.com/@antaripasaha2000/lets-talk-about-prettyprint-or-pprint-in-python-ddda1fa4cf0b
Lets talk about working in tech and feeling like your best years are perpetually behind you;@dlberes;https://medium.com/@dlberes/lets-talk-about-working-in-tech-and-feeling-like-your-best-years-are-perpetually-behind-you-953f8632fde1
Letter of recommendation bug fixes;@nytmag;https://medium.com/@nytmag/letter-of-recommendation-bug-fixes-a1450ee0ab1a
